Name	N duplicates	Raw 0	Raw 1	Raw 2	Raw 3	Raw 4	Raw 5	Raw 6	Raw 7	Raw 8	Raw 9	Raw 10	Raw 11	Raw 12	Raw 13	Raw 14	Raw 15	Raw 16	Ratio 0	Ratio 1	Ratio 2	Ratio 3	Ratio 4	Ratio 5	Ratio 6	Ratio 7	Ratio 8	Ratio 9	Ratio 10	Ratio 11	Ratio 12	Ratio 13	Ratio 14	Ratio 15	Ratio 16	Signal Quality	pEC50	Curve Slope	Curve Front	Curve Back	Curve Fold Change	Curve AUC	Curve RMSE	Curve R2	pEC50 Error	Curve Slope Error	Curve Front Error	Curve Back Error	Null Model	Null RMSE	Curve F_Value	Curve P_Value	Curve Log P_Value	Curve F_Value SAM Corrected	Curve Relevance Score	Curve Regulation
SF539_NPC-26	1	1.0	0.9689	0.9401	0.9739	0.9136	0.9459	0.9606	0.9933	1.001	0.9709	0.9456	0.9289	0.9057	0.8676	0.3865999999999999		0.0259	1.0	0.9689	0.9401	0.9739	0.9136	0.9459	0.9606	0.9933	1.001	0.9709	0.9456	0.9289	0.9057	0.8676	0.3865999999999999		0.0259	0.0	5.049978965210819	2.7771521358336444	0.9593535248658634	0.052557977734995064	-3.913478200665461	0.8281447315610961	0.032389659925297874	0.9840920181531081	0.02977130557471731	0.4948949842208467	0.010713153249331156	0.04228267033615042	0.8319276595744681	0.25812555003629806	250.04415305040945	8.928949592058366e-11	10.049199628816357	89.14810208097667	7.675192862915229	down
SH-10-TC_NPC-26	1	1.0	0.8724	0.9556	0.8852	0.8564	0.9456	1.0	0.9467	0.9064	0.9808	0.9735	0.9433	0.9512	0.9719	1.024		1.029	1.0	0.8724	0.9556	0.8852	0.8564	0.9456	1.0	0.9467	0.9064	0.9808	0.9735	0.9433	0.9512	0.9719	1.024		1.029	0.0	4.060795951477362	0.37075046038985804	0.9156113688024511	1.1949537083313073	0.05007736910873622	0.9549613172752899	0.040579900733848456	0.33428385858342946	10.855294984880928	0.8166399017638265	0.036815635492905	1.4678789081343018	0.9537936170212765	0.049749221508908224	2.0118842319269765	0.17707254051844765	0.7518487817005997	0.061275992321872495	-0.0	not
SH-4_NPC-26	1	1.0	0.8964	0.8312999999999999	0.9334	0.9024	0.8675	0.9025	0.9392	0.9029	0.9725	0.8672	0.9947	0.9169	0.8506	0.8979	0.8676	0.9281	1.0	0.8964	0.8312999999999999	0.9334	0.9024	0.8675	0.9025	0.9392	0.9029	0.9725	0.8672	0.9947	0.9169	0.8506	0.8979	0.8676	0.9281	0.0	10.920818753952375	2.5571328850309216	1.0000015675340093	0.904277874400147	-0.14516193019094056	0.9042779020293323	0.04059554332146029	0.23473248488815013	424171.95340877445	541098.0130428938	0.04642277983473659	0.012775812807371202	0.906271875	0.04656048150604169	1.3407122416001425	0.35934802302397717	0.444484740099398	0.2428392778498718	0.006800416629842991	not
SHP-77_CIL70	1	1.0	1.144	1.173	1.179	1.22	1.157	1.159	1.096	1.13	1.036	1.001	0.9034	0.9562	0.7904000000000001	0.3822	0.048	0.01678	1.0	1.144	1.173	1.179	1.22	1.157	1.159	1.096	1.13	1.036	1.001	0.9034	0.9562	0.7904000000000001	0.3822	0.048	0.01678	0.0	5.168525940783703	1.7528629177442856	1.116067915615066	0.0001	-4.388653438848407	0.9232677183439953	0.07513342966385958	0.9594437264172153	0.09136125460157712	0.5020517003636299	0.02632814360230495	0.1193902497635929	0.908240625	0.3730926440168826	100.54869517359104	3.905692860671832e-09	8.408301912138803	52.295990018298845	6.8234752834087296	down
SHP-77_NPC-26	1	1.0	1.182	1.175	1.106	1.107	1.139	1.112	1.071	1.04	1.085	0.9908	1.085	1.05	1.044	1.02	1.04	1.006	1.0	1.182	1.175	1.106	1.107	1.139	1.112	1.071	1.04	1.085	0.9908	1.085	1.05	1.044	1.02	1.04	1.006	0.0	7.194908565580068	1.6847666789305882	1.1345277061639087	1.0377682110027393	0.05348685819149183	1.0746979077409378	0.043147475168083475	0.4097833878849507	0.4225467977670012	2.405540698069369	0.024472958940666634	0.019275487578445903	1.0763416666666668	0.05622528799944839	2.96674786567969	0.06579750287619858	1.1817905882654725	0.07133624905581076	-0.0	not
SIG-M5_NPC-26	1	1.0	1.136	1.137	1.06	1.054	1.068	1.06	1.052	1.048	1.019	1.041	1.096	1.047	0.9802	0.9827	1.013	1.064	1.0	1.136	1.137	1.06	1.054	1.068	1.06	1.052	1.048	1.019	1.041	1.096	1.047	0.9802	0.9827	1.013	1.064	0.0	7.48801283804304	0.7503620532158399	1.1005797317734822	1.0255968414377217	0.03696760819751707	1.0500797313603416	0.03915861462400988	0.18899830752530422	1.048093827017585	1.152995970280348	0.03826199587703067	0.02352877845475086	1.0515354166666666	0.04349587403722159	0.9936104133962849	0.5277076634332654	0.2776065989011153	0.03211277886398047	-0.0	not
SJSA-1_CIL70	1	1.0	0.8987	0.8434999999999999	0.8019	0.777	1.018	0.7759	0.8220000000000001	0.8615	1.006	0.7325	0.8755	1.008	0.9299	0.5946	0.1924	0.04291	1.0	0.8987	0.8434999999999999	0.8019	0.777	1.018	0.7759	0.8220000000000001	0.8615	1.006	0.7325	0.8755	1.008	0.9299	0.5946	0.1924	0.04291	0.0	4.9032029958490675	3.7164023448588512	0.8754299717568522	0.05571262845482268	-3.9119685523303196	0.7835783384373898	0.08723612328428071	0.8914259517547368	0.08287015263813474	2.0084719279398384	0.027223155749629035	0.11951464701484904	0.7722942708333335	0.26476560104444513	34.89887934508086	1.357897728032763e-06	5.867132938320329	22.139305158127684	4.82565455721061	down
SJSA-1_NPC-26	1	1.0	1.004	1.005	0.9485	0.9741	0.9816	0.9943	0.9632	0.8954000000000001	1.002	0.9348	0.9459	0.9362	0.5947	0.8245	0.09021		1.0	1.004	1.005	0.9485	0.9741	0.9816	0.9943	0.9632	0.8954000000000001	1.002	0.9348	0.9459	0.9362	0.5947	0.8245	0.09021		0.0	4.919589610647109	1.8360166549205592	0.9650446773526421	0.0001	-1.8752442784070738	0.8966807211482403	0.09955632049290947	0.8073373833478233	0.5054255014970617	1.6615918814527135	0.03458553796641158	0.8609671333756239	0.8830250000000001	0.2268240801810954	16.763503426626073	9.355524680062617e-05	4.0289318512140815	9.002189066861716	2.832493766102377	down
SK-BR-3_NPC-26	1	1.0	1.073	1.072	1.053	1.083	1.092	1.068	1.06	1.128	1.129	1.041	1.079	1.071	0.9664	1.0659999999999998		1.185	1.0	1.073	1.072	1.053	1.083	1.092	1.068	1.06	1.128	1.129	1.041	1.079	1.071	0.9664	1.0659999999999998		1.185	0.0	4.684448883738722	4.87947385649157	1.0685191127471647	1.1862957320914933	0.24094511752790493	1.0760707447160645	0.039025025627438155	0.3513554123181668	40.938613253206135	587.3501758952225	0.012565736646006319	3.8381233355837447	1.0770468085106384	0.048632252886576244	2.211870235894768	0.14433425342669715	0.8406305898429915	0.5363335837200881	0.08207428432896391	not
SK-CO-1_CIL70	1	1.0	1.021	1.07	1.08	1.102	1.097	1.047	1.056	1.05	1.036	1.03	1.0590000000000002	1.124	0.955	0.8429000000000001	0.3483	0.0296899999999999	1.0	1.021	1.07	1.08	1.102	1.097	1.047	1.056	1.05	1.036	1.03	1.0590000000000002	1.124	0.955	0.8429000000000001	0.3483	0.0296899999999999	0.0	4.811471237901138	2.7694755796825046	1.0594820048584892	0.0001	-3.818953424200896	0.9600826704321866	0.03563275763488699	0.9844518893305558	0.0374673328456691	0.47134656468610353	0.011283489082331908	0.0740149165209864	0.9441317708333333	0.28582945907086577	269.21644004875964	1.4275610042401783e-11	10.84540532389557	90.2667444100322	8.14433051580765	down
SK-CO-1_NPC-26	1	1.0	0.956	0.9825	0.8381000000000001	0.9999	0.9164	0.9542	0.9214	1.058	0.7852	0.741	0.6106	0.6848000000000001	0.7459	0.5941	0.6157	0.5954999999999999	1.0	0.956	0.9825	0.8381000000000001	0.9999	0.9164	0.9542	0.9214	1.058	0.7852	0.741	0.6106	0.6848000000000001	0.7459	0.5941	0.6157	0.5954999999999999	0.0	6.433431416662064	3.529856652055552	0.9520424319233953	0.64745282255622	-0.6271529776723993	0.8149639095636343	0.05985134769174096	0.8557812919430025	0.11655405838704314	2.8683437132381546	0.023781980702326354	0.028898353072300476	0.817128125	0.15773079163324746	25.267123205317926	7.525626934696577e-06	5.123457314612818	4.551309869777236	1.767477060824971	down
SK-ES-1_NPC-26	1	1.0	1.001	1.031	1.024	0.9523	1.024	1.037	1.012	1.057	0.9567	1.033	0.8908	0.9275	0.8122	0.7974		0.4418999999999999	1.0	1.001	1.031	1.024	0.9523	1.024	1.037	1.012	1.057	0.9567	1.033	0.8908	0.9275	0.8122	0.7974		0.4418999999999999	0.0	4.485131824279993	0.8637526554443099	1.0140485318772154	0.0001	-1.1102111927118297	0.9257379168964743	0.03652835658159244	0.9397448158613098	0.8506531063033743	0.3930045113709895	0.01565891199215826	0.845537318453441	0.9257712765957444	0.1492610299232769	62.78710090362355	1.3146880658403722e-07	6.881177279382977	13.068825858211374	3.5335973416895308	down
SK-HEP-1_NPC-26	1	1.0	1.053	1.038	1.03	1.017	1.033	1.03	1.051	1.029	1.039	1.064	1.023	1.03	1.038	1.033	1.047	1.015	1.0	1.053	1.038	1.03	1.017	1.033	1.03	1.051	1.029	1.039	1.064	1.023	1.03	1.038	1.033	1.047	1.015	0.0	10.920818753952375	10.0	1.0	1.035659574468085	0.050549861194255676	1.0356595744680852	0.012318730660119124	0.3164789800015627	1.8090678733446823e-24	0.0	0.014087007451771633	0.0035217518629429077	1.0349166666666667	0.014964568720596814	2.0217020828812275	0.17013932397136053	0.7691952971458519	0.06094811033025886	-0.0	not
SK-LMS-1_NPC-26	1	1.0	1.067	1.058	1.041	1.077	1.05	1.041	1.05	1.027	1.0490000000000002	1.056	0.9981	0.9466	0.7711	0.9629	0.7945	0.9711	1.0	1.067	1.058	1.041	1.077	1.05	1.041	1.05	1.027	1.0490000000000002	1.056	0.9981	0.9466	0.7711	0.9629	0.7945	0.9711	0.0	5.749131294894816	3.6759276172943296	1.048855053462622	0.8763123655554822	-0.1904798124594446	0.9973085916768322	0.04889946805762034	0.6824479953662412	0.18163620362855273	3.879185930242715	0.01721892883687366	0.029621150432492818	0.997121875	0.08677711413350385	9.134158366219186	0.001068265801747616	2.9713206743955887	0.6727559430748872	0.13434294435009425	not
SK-LU-1_CIL70	1	1.0	1.162	1.175	1.093	1.146	1.142	1.131	1.102	1.1	1.047	0.8306	0.9641	0.9184	1.013	0.999	0.7565999999999999	0.1556	1.0	1.162	1.175	1.093	1.146	1.142	1.131	1.102	1.1	1.047	0.8306	0.9641	0.9184	1.013	0.999	0.7565999999999999	0.1556	0.0	4.596407720879438	3.3703612271824404	1.0594181432829755	0.0001	-2.4183224535716787	1.0070735321232038	0.08961008173268993	0.8565654166126114	0.2700350076793658	3.993569273406617	0.02785300303324495	0.7461982087088422	0.9905645833333333	0.2366878064041718	25.400153941415454	7.321902828055259e-06	5.135376039114612	13.882843761137343	3.8128787724281348	down
SK-LU-1_NPC-26	1	1.0	1.122	1.086	0.7297	0.9035	1.106	1.067	0.9574	1.014	0.9538	1.041	0.98	1.2	1.027	1.025		0.6228	1.0	1.122	1.086	0.7297	0.9035	1.106	1.067	0.9574	1.014	0.9538	1.041	0.98	1.2	1.027	1.025		0.6228	0.0	4.669761432683732	4.118013484473129	1.0137839776303073	0.600021183139649	-0.6683293081479049	0.9882107275045952	0.10177609693413714	0.4628477977397989	15.714397425865133	171.0296770502306	0.03290309376707205	7.479584790723793	0.9847021276595745	0.13895628801148652	3.456324767194908	0.045552185099451775	1.341490785455568	1.6114397163219043	0.56779872832224	
SK-MEL-1_CIL70	1	1.0	1.048	1.12	1.123	1.113	1.035	1.012	0.9743	1.072	0.9121	1.002		1.027	0.9966	1.046	0.727	0.372	1.0	1.048	1.12	1.123	1.113	1.035	1.012	0.9743	1.072	0.9121	1.002		1.027	0.9966	1.046	0.727	0.372	0.0	4.652704897583843	3.618968546908503	1.0362143633544225	0.3005095375926099	-1.3991743034109465	0.9925669500463361	0.05482630616787476	0.9075616691896045	0.11334798997623179	2.84429472805077	0.017822316068500016	0.21925568142682572	0.9799506415876438	0.1804344803691867	39.323255481157155	1.4482945697389808e-06	5.839143097668291	12.863191799427542	3.5027166374958782	down
SK-MEL-1_NPC-26	1	1.0	1.119	1.0590000000000002	1.053	0.9476	0.9784	1.047	1.022	1.028	0.9857	1.021	1.02	0.9885	1.014	0.9549	0.9711	1.07	1.0	1.119	1.0590000000000002	1.053	0.9476	0.9784	1.047	1.022	1.028	0.9857	1.021	1.02	0.9885	1.014	0.9549	0.9711	1.07	0.0	8.275133005376535	10.0	1.0720585132976017	1.003412665384418	0.004915053471944292	1.0132125404714776	0.03697693086969365	0.26670097995561604	1.352538176114436	389.0292799466497	0.024537649381099598	0.012200935453066022	1.01548125	0.043191042594339285	1.5484855962308335	0.28503852496094423	0.5450964380713688	0.0008057193346354718	-0.0	not
SK-MEL-24_NPC-26	1	1.0	0.9919	0.9864	0.9595	0.9718	0.982	0.979	0.9803	0.9757	0.9704	0.9778	0.9899	0.9496	0.1571	0.6335000000000001	0.1592	0.05636	1.0	0.9919	0.9864	0.9595	0.9718	0.982	0.979	0.9803	0.9757	0.9704	0.9778	0.9899	0.9496	0.1571	0.6335000000000001	0.1592	0.05636	0.0	5.4724613475825485	10.0	0.9789836151632569	0.26357916407451637	-1.9236917649658825	0.8090216524533048	0.11018965925161442	0.8864616191929976	0.2276867356548391	16.669329115680302	0.036379265630308896	0.07279834043872957	0.8049427083333333	0.3270233917271773	33.18388371810822	1.7792053865583236e-06	5.749773915266081	14.617692721421642	3.921376013491117	down
SK-MEL-28_CIL70	1	1.0	0.9509	0.944	0.966	0.9564	0.941	0.933	0.9222	0.9538	0.9696	0.9306	0.8797	0.9279	0.9608	0.9751	1.018	0.7597	1.0	0.9509	0.944	0.966	0.9564	0.941	0.933	0.9222	0.9538	0.9696	0.9306	0.8797	0.9279	0.9608	0.9751	1.018	0.7597	0.0	4.5008901691085255	10.0	0.9488755067395775	0.7417021592020859	-0.39705880607646477	0.9439821196365958	0.030620282395043198	0.6827152761065671	560.6961083048424	24754.085760612263	0.009359629211064539	332.43085330034216	0.9398083333333332	0.05436519729834134	9.147151967083266	0.001061578697209552	2.9740478050806662	1.7460244687083457	0.6397706759791172	not
SK-MEL-28_NPC-26	1	1.0	1.058	1.101	1.083	1.107	1.126	1.095	1.093	1.084	1.108	1.115	1.102	1.052	1.112	1.057		1.052	1.0	1.058	1.101	1.083	1.107	1.126	1.095	1.093	1.084	1.108	1.115	1.102	1.052	1.112	1.057		1.052	0.0	5.088010455956419	10.0	1.0928846007581274	1.053199747707705	0.07477908773396194	1.086829752495808	0.029831074486897934	0.10669779015348879	1.607455503670435	178.48525319894102	0.009555036802489897	0.03444606489542677	1.0870000000000002	0.03169877757895406	0.5165542118251132	0.8411110868322899	0.07514664247523947	0.07611900603360494	-0.0	not
SK-MEL-2_NPC-26	1	1.0	0.9575	0.8842	0.8937	0.9434	0.9125	0.8639	0.9062	0.9241	0.9222	0.8598	0.8561	0.8351999999999999	0.8506	0.8283	0.8345	0.8756999999999999	1.0	0.9575	0.8842	0.8937	0.9434	0.9125	0.8639	0.9062	0.9241	0.9222	0.8598	0.8561	0.8351999999999999	0.8506	0.8283	0.8345	0.8756999999999999	0.0	6.294923741821002	7.002291250857948	0.9142099949353324	0.8461518606787253	-0.241011484749255	0.8856650834167616	0.030455998198516493	0.572597148321667	0.3584141392327891	26.28382947536657	0.011632088887869233	0.01428331016720398	0.88598125	0.0468611197341567	5.811635432300675	0.006958570675362543	2.1574799574513426	0.8016589892925632	0.18952716782729445	
SK-MEL-30_CIL70	1	1.0	1.011	1.082	0.9996	1.046	0.9882	0.9875	1.036	1.07	0.9985	1.014	1.001	0.9775	1.022	1.013	1.095	0.7326	1.0	1.011	1.082	0.9996	1.046	0.9882	0.9875	1.036	1.07	0.9985	1.014	1.001	0.9775	1.022	1.013	1.095	0.7326	0.0	4.5146570512888875	10.0	1.021566559930534	0.7123244576125598	-0.4500299596222728	1.0133907938468352	0.03362301513162206	0.801905950882666	272.0144777153143	13263.064759891797	0.010277467421942495	193.6396337655625	1.0072895833333335	0.07560145346069538	17.23700614333894	5.319015022425179e-05	4.274168783105412	2.628092608752657	1.0397428960161434	not
SK-MEL-30_NPC-26	1	1.0	1.039	0.9971	1.048	1.083	1.093	1.064	1.005	1.064	1.064	1.085	1.089	1.062	1.106	1.068		1.045	1.0	1.039	0.9971	1.048	1.083	1.093	1.064	1.005	1.064	1.064	1.085	1.089	1.062	1.106	1.068		1.045	0.0	8.332833925127689	9.107805972906155	1.0155824042779824	1.0684177123564913	0.09547579845467638	1.0615489961152575	0.023368755679838468	0.47249607737961585	0.813408052095556	314.6132486621989	0.018326896802340124	0.007879079197117177	1.0597297872340428	0.032290373813301056	3.6372140110656286	0.03915015839633454	1.4072664765047636	0.19348134548155924	0.002142613841071575	not
SK-MEL-31_CIL70	1	1.0	1.014	0.9804	0.9935	1.078	0.9809	1.043	1.024	0.9555	0.9468	0.9172	1.037	0.9266	1.002	0.9384	1.005	0.8928	1.0	1.014	0.9804	0.9935	1.078	0.9809	1.043	1.024	0.9555	0.9468	0.9172	1.037	0.9266	1.002	0.9384	1.005	0.8928	0.0	6.9431598733085735	10.0	1.0154251025861274	0.9591025722279408	-0.060242980862580495	0.9837299740700598	0.038915017524157366	0.341688083751715	1.0093008384551578	65.59183928899904	0.016824525456214528	0.01573874542061957	0.9844145833333332	0.047962451530246634	2.205906262798524	0.14010643010431	0.853541932560496	0.08247798455509953	-0.0	not
SK-MEL-31_NPC-26	1	1.0	1.022	1.004	1.025	1.057	1.045	1.12	1.163	1.148	1.043	1.056	1.134	1.0490000000000002	1.018	1.002		1.085	1.0	1.022	1.004	1.025	1.057	1.045	1.12	1.163	1.148	1.043	1.056	1.134	1.0490000000000002	1.018	1.002		1.085	0.0	8.080023107672591	2.7124995744232807	1.0105933616971328	1.077392698556964	0.10754419323259388	1.0649624539227536	0.04343930587222594	0.30175842956447574	0.47510203125810435	6.973756200093455	0.03274582535390188	0.016068696742559996	1.062691489361702	0.052023848541912145	1.7371894446409195	0.23637221803668768	0.6264035695098874	0.1871574371026371	0.0017374866337613872	not
SK-MEL-3_NPC-26	1	1.0	1.062	1.051	1.025	1.015	1.032	1.003	1.04	1.041	0.9935	1.037	0.9814	0.9937	1.008	0.9973		0.9274	1.0	1.062	1.051	1.025	1.015	1.032	1.003	1.04	1.041	0.9935	1.037	0.9814	0.9937	1.008	0.9973		0.9274	0.0	2.3979400086720375	0.4580451940539436	1.0323252745654794	0.15480333848993583	-0.0932830238870727	1.0114510177801959	0.02022940023024604	0.5923540321687428	28.037602118519484	0.8026630374889837	0.013913080313084527	20.48497268111613	1.0117425531914896	0.031707341750460374	5.826834567766265	0.008094400894314853	2.091815289952213	0.2057752388610175	0.0030623003714881233	not
SK-MEL-5_CIL70	1	1.0	1.077	1.125	1.036	1.07	1.146	1.071	1.0759999999999998	1.039	1.042	1.044	0.9933	1.0490000000000002	1.02	0.9974	0.9497	0.1405	1.0	1.077	1.125	1.036	1.07	1.146	1.071	1.0759999999999998	1.039	1.042	1.044	0.9933	1.0490000000000002	1.02	0.9974	0.9497	0.1405	0.0	4.5414220181920655	5.664414779319109	1.0544749278312	0.0001	-2.8289826903772375	1.0184677020268051	0.03969856587072974	0.9668552563210949	0.9716509535173923	26.116986283231714	0.012168307622119647	2.9961853384254167	1.0003947916666667	0.2181914468210251	124.13513388420793	1.185552096224867e-09	8.92607935724389	44.70318710377205	6.449782836505942	down
SK-MEL-5_NPC-26	1	1.0	1.055	1.054	0.9739	1.027	1.023	1.032	1.031	0.9797	0.9791	1.03	1.0	0.9785	1.002	0.9976		1.018	1.0	1.055	1.054	0.9739	1.027	1.023	1.032	1.031	0.9797	0.9791	1.03	1.0	0.9785	1.002	0.9976		1.018	0.0	6.989337620663216	10.0	1.0260162447691843	0.9988399720230414	-0.0016745380530351845	1.0104455137672392	0.02185018450887481	0.2631590539027504	1.5161066337240747	123.60075059910422	0.009539015945804509	0.009539744501396944	1.011095744680851	0.02545553417698006	1.4289295269758606	0.329794307355834	0.4817568450689588	9.888441048754238e-05	-0.0	not
SK-MES-1_NPC-26	1	1.0	1.167	1.135	1.169	1.045	1.252	1.147	1.162	1.124	1.091	1.021	0.7972	0.7997	0.3203	0.9261	0.1968	0.03716	1.0	1.167	1.135	1.169	1.045	1.252	1.147	1.162	1.124	1.091	1.021	0.7972	0.7997	0.3203	0.9261	0.1968	0.03716	0.0	5.24806198920048	0.8026536542784263	1.1585674883683486	0.0001	-2.3261702167781007	0.9148121486308687	0.1560348967535257	0.8101929301542635	0.6618779620939907	0.5505954480976403	0.07405616208093616	0.5779108487104087	0.9076812499999999	0.35815834023651366	18.1421395372029	4.116485672875889e-05	4.385473391779674	10.574535652584116	3.2571804077960893	down
SK-MM-2_CIL70	1	1.0	1.074	1.172	0.9734	0.9717	1.015	1.2009999999999998	1.097	0.9947	1.1840000000000002	0.9939	1.198	0.9435	0.9237	0.5523	0.1764	0.1107	1.0	1.074	1.172	0.9734	0.9717	1.015	1.2009999999999998	1.097	0.9947	1.1840000000000002	0.9939	1.198	0.9435	0.9237	0.5523	0.1764	0.1107	0.0	5.017778509431485	2.3644993657381197	1.0715886410958522	0.061160080300406525	-3.401997218950115	0.9317333111290946	0.07971107408675164	0.9371986145455007	0.0824554568910024	0.8582132135623316	0.026296009767886916	0.12168446052883601	0.9198239583333333	0.31809518456603486	63.43084885680852	5.1605125083449846e-08	7.28730716494387	32.54261251557837	5.704447895075928	down
SK-MM-2_NPC-26	1	1.0	1.222	1.068	1.048	1.093	1.149	0.9929	0.8495	0.9953	1.189	0.8403	0.7325	0.3227	0.1767	0.1971	0.2014999999999999	1.1740000000000002	1.0	1.222	1.068	1.048	1.093	1.149	0.9929	0.8495	0.9953	1.189	0.8403	0.7325	0.3227	0.1767	0.1971	0.2014999999999999	1.1740000000000002	0.0	5.988810169941189	3.232933296048942	1.0556822857291697	0.3923486347680147	-1.349774373850209	0.8223622228867553	0.22713009137080636	0.6097521877760255	0.20899744605704684	4.521910478097656	0.08429972834168029	0.12662419821038687	0.82409375	0.3638620798150005	6.657197421882715	0.004072915988878944	2.390094547916109	3.8008440520482476	1.505218041184776	down
SK-N-AS_NPC-26	1	1.0	1.054	1.083	0.9978	0.9472	1.035	1.103	1.0759999999999998	1.06	1.023	1.036	1.061	1.02	0.5458	0.8473999999999999	0.5583	0.3404999999999999	1.0	1.054	1.083	0.9978	0.9472	1.035	1.103	1.0759999999999998	1.06	1.023	1.036	1.061	1.02	0.5458	0.8473999999999999	0.5583	0.3404999999999999	0.0	4.676889336418541	0.9288029516576201	1.0504647380006882	0.0001	-1.4223126347323947	0.9380573833252549	0.09165455681085122	0.8243358277706789	0.9515378177466787	0.6596680759702522	0.03713505107256823	0.9991003462590585	0.9305572916666666	0.21868954903770654	19.94562609643464	2.5490524135141262e-05	4.593621234493096	8.505979287149234	2.835886354698744	down
SK-N-BE(2)_NPC-26	1	1.0	1.055	0.9493	1.04	1.027	0.9677	0.9706	1.102	1.07	1.043	0.8786	0.9584	1.04	0.8008	0.7829		0.8579000000000001	1.0	1.055	0.9493	1.04	1.027	0.9677	0.9706	1.102	1.07	1.043	0.8786	0.9584	1.04	0.8008	0.7829		0.8579000000000001	0.0	5.440976654957281	10.0	1.0072996534018512	0.8123773185165444	-0.29977813456159447	0.9623479423533668	0.054711686116774405	0.65548291028297	0.3842231538843118	25.73195383294193	0.018239311806032693	0.044717349218099986	0.9641265957446806	0.09349986497255934	7.682122617957476	0.0028068316111055053	2.5517836410033543	1.1870012597653499	0.366921604486296	not
SK-N-MC_NPC-26	1	1.0	1.053	1.083	1.009	1.118	1.05	1.068	1.096	1.036	1.018	1.124	0.964	0.9301	1.017	1.022	1.17	1.106	1.0	1.053	1.083	1.009	1.118	1.05	1.068	1.096	1.036	1.018	1.124	0.964	0.9301	1.017	1.022	1.17	1.106	0.0	4.859998766294169	10.0	1.0410196532398983	1.1383207657160217	0.18690419569041633	1.0509599887890013	0.05049328921535799	0.2801205586862683	0.8247020513399157	56.06308551298441	0.015434252879326536	0.057857069224605755	1.0523500000000001	0.05953131775895482	1.6576206178584547	0.2525999950831419	0.5975666622342287	0.3534601417262689	0.026808528588556115	not
SK-N-SH_NPC-26	1	1.0	1.031	1.083	1.069	1.053	1.087	0.9833	0.949	1.044	0.9886	1.055	1.051	1.016	1.0659999999999998	0.9698	0.9826	0.9766	1.0	1.031	1.083	1.069	1.053	1.087	0.9833	0.949	1.044	0.9886	1.055	1.051	1.016	1.0659999999999998	0.9698	0.9826	0.9766	0.0	7.563641199348191	10.0	1.0606621373022271	1.0083082655516136	0.011936774941522597	1.0240180609359593	0.036277419399977924	0.26141291923032983	1.0054421807518958	64.02388327250361	0.01856146460587742	0.01312124275766274	1.0252270833333332	0.04223548507112493	1.5106452443977492	0.29728567421729263	0.5268260183372139	0.004451102257246305	-0.0	not
SK-OV-3_CIL70	1	1.0	1.094	1.011	0.998	1.117	1.002	1.027	1.008	1.004	0.9847	1.038	1.09	1.117	1.004	1.031	1.0590000000000002	1.012	1.0	1.094	1.011	0.998	1.117	1.002	1.027	1.008	1.004	0.9847	1.038	1.09	1.117	1.004	1.031	1.0590000000000002	1.012	0.0	6.2022683045248295	10.0	1.0253252660576573	1.052881873045474	0.07434358381734041	1.0363185224604952	0.0403929115294794	0.09320463305767823	0.8918048296133221	1549.3707798705323	0.014833110641029558	0.020188147251086468	1.0361895833333332	0.04243202332678687	0.43992713828206315	0.8912077220093186	0.05002105914127626	0.0698508457393784	-0.0	not
SK-OV-3_NPC-26	1	1.0	1.009	1.052	1.003	1.052	1.045	1.085	1.014	1.055	1.072	1.091	0.9843	1.09	1.011	1.035		0.9999	1.0	1.009	1.052	1.003	1.052	1.045	1.085	1.014	1.055	1.072	1.091	0.9843	1.09	1.011	1.035		0.9999	0.0	5.382884685791081	10.0	1.0448204484727863	1.0164276505223928	0.023507527586479896	1.0386373653558416	0.03269711732308664	0.08824942898219079	2.60990464661934	314.9048677361102	0.010900142276099055	0.026731085597630714	1.0388308510638296	0.034273376782036805	0.39495923130275795	0.9172403523389907	0.03751684751747608	0.013226719116425445	-0.0	not
SK-UT-1_NPC-26	1	1.0	1.04	1.019	1.013	1.055	0.9868	1.045	1.029	1.047	0.9937	0.9994	1.026	1.013	1.067	0.9822	1.054	1.009	1.0	1.04	1.019	1.013	1.055	0.9868	1.045	1.029	1.047	0.9937	0.9994	1.026	1.013	1.067	0.9822	1.054	1.009	0.0	6.665703088911153	10.0	1.0273987912027236	1.0188323093502203	0.026916616393608383	1.0231035729652422	0.024747673848455613	0.02130011302738366	3.2898010025984155	238.29895224341493	0.010007654811812513	0.010699553447885606	1.0231833333333331	0.025031115603704378	0.09791028669138595	1.0	-0.0	0.011122115353799061	-0.0	not
SKM-1_CIL70	1	1.0	0.9422	1.055	1.132	0.6403	1.033	1.029	1.109	1.079	1.0	1.047	0.8277	1.02	0.9738	0.9679	0.7445	0.05373	1.0	0.9422	1.055	1.132	0.6403	1.033	1.029	1.109	1.079	1.0	1.047	0.8277	1.02	0.9738	0.9679	0.7445	0.05373	0.0	4.6008428937739385	4.780595214845826	0.9901522165251239	0.0001	-3.382031772390321	0.9437128216672345	0.11041590954785473	0.8047302030337257	0.49724640267287545	16.40691976783388	0.03393480294074386	1.267161039208224	0.9263421875	0.2499307668253112	17.525346017328665	4.895974504403852e-05	4.310160852428171	11.981028944675614	3.508419857769656	down
